Time [s],Packet ID,MOSI,MISO
11.026605666666667,1731,0xFF,0x00
11.026610416666667,1732,0x44,0xFF
11.026611416666666,1732,0xFF,0x00
11.026616041666667,1733,0x44,0xFF
11.026617041666666,1733,0xFF,0x00
11.026621666666667,1734,0x44,0xFF
11.026622666666666,1734,0xFF,0x00
11.026627291666667,1735,0x44,0xFF
11.026628291666666,1735,0xFF,0x00
11.026633041666667,1736,0x44,0xFF
11.026634041666666,1736,0xFF,0x00
11.026638666666667,1737,0x44,0xFF
11.026639666666666,1737,0xFF,0x00
11.026644291666667,1738,0x44,0xFF
11.026645291666666,1738,0xFF,0x00
11.026649916666667,1739,0x44,0xFF
11.026650916666666,1739,0xFF,0x00
11.026655541666667,1740,0x44,0xFF
11.026656541666666,1740,0xFF,0x00
11.026661166666667,1741,0x44,0xFF
11.026662166666666,1741,0xFF,0x00
11.026666791666667,1742,0x44,0xFF
11.026667791666666,1742,0xFF,0x00
11.026672416666667,1743,0x44,0xFF
11.026673416666666,1743,0xFF,0x00
11.026678041666667,1744,0x44,0xFF
11.026679041666666,1744,0xFF,0x00
11.026683666666667,1745,0x44,0xFF
11.026684666666666,1745,0xFF,0x00
11.026689291666667,1746,0x44,0xFF
11.026690291666666,1746,0xFF,0x00
11.026695041666667,1747,0x44,0xFF
11.026696041666666,1747,0xFF,0x00
11.026700666666667,1748,0x44,0xFF
11.026701666666666,1748,0xFF,0x00
11.026706291666667,1749,0x44,0xFF
11.026707291666666,1749,0xFF,0x00
11.026711916666667,1750,0x44,0xFF
11.026712916666666,1750,0xFF,0x00
11.026717541666667,1751,0x44,0xFF
11.026718541666666,1751,0xFF,0x00
11.026723291666666,1752,0x44,0xFF
11.026724291666667,1752,0xFF,0x00
11.026729041666666,1753,0x44,0xFF
11.026730041666667,1753,0xFF,0x00
11.026734666666666,1754,0x44,0xFF
11.026735666666667,1754,0xFF,0x00
11.026740416666666,1755,0x44,0xFF
11.026741416666667,1755,0xFF,0x00
11.026746041666666,1756,0x44,0xFF
11.026747041666667,1756,0xFF,0x00
11.026751666666666,1757,0x44,0xFF
11.026752666666667,1757,0xFF,0x00
11.026757291666666,1758,0x44,0xFF
11.026758291666667,1758,0xFF,0x00
11.026763041666667,1759,0x44,0xFF
11.026764041666667,1759,0xFF,0x00
11.026768666666667,1760,0x44,0xFF
11.026769666666667,1760,0xFF,0x00
11.026774291666667,1761,0x44,0xFF
11.026775291666667,1761,0xFF,0x00
11.026779916666667,1762,0x44,0xFF
11.026780916666667,1762,0xFF,0x00
11.026785541666667,1763,0x44,0xFF
11.026786541666667,1763,0xFF,0x00
11.026791166666667,1764,0x44,0xFF
11.026792166666667,1764,0xFF,0x00
11.026796791666667,1765,0x44,0xFF
11.026797791666667,1765,0xFF,0x00
11.026802416666667,1766,0x44,0xFF
11.026803416666667,1766,0xFF,0x00
11.026808041666667,1767,0x44,0xFF
11.026809041666667,1767,0xFF,0x00
11.026813666666667,1768,0x44,0xFF
11.026814666666667,1768,0xFF,0x00
11.026819291666667,1769,0x44,0xFF
11.026820291666667,1769,0xFF,0x00
11.026825041666667,1770,0x44,0xFF
11.026826041666666,1770,0xFF,0x00
11.026830666666667,1771,0x44,0xFF
11.026831666666666,1771,0xFF,0x00
11.026836291666667,1772,0x44,0xFF
11.026837291666666,1772,0xFF,0x00
11.026841916666667,1773,0x44,0xFF
11.026842916666666,1773,0xFF,0x00
11.026847541666667,1774,0x44,0xFF
11.026848583333333,1774,0xFF,0x00
11.026853333333333,1775,0x44,0xFF
11.026854333333333,1775,0xFF,0x00
11.026859083333333,1776,0x44,0xFF
11.026860083333334,1776,0xFF,0x00
11.026864708333333,1777,0x44,0xFF
11.026865708333334,1777,0xFF,0x00
11.026870458333333,1778,0x44,0xFF
11.026871458333334,1778,0xFF,0x00
11.026876083333333,1779,0x44,0xFF
11.026877083333334,1779,0xFF,0x00
11.026881708333333,1780,0x44,0xFF
11.026882708333334,1780,0xFF,0x00
11.026887333333333,1781,0x44,0xFF
11.026888333333334,1781,0xFF,0x00
11.026893083333333,1782,0x44,0xFF
11.026894083333334,1782,0xFF,0x00
11.026898708333333,1783,0x44,0xFF
11.026899708333334,1783,0xFF,0x00
11.026904333333333,1784,0x44,0xFF
11.026905333333334,1784,0xFF,0x00
11.026909958333333,1785,0x44,0xFF
11.026910958333334,1785,0xFF,0x00
11.026915583333333,1786,0x44,0xFF
11.026916583333334,1786,0xFF,0x00
11.026921208333333,1787,0x44,0xFF
11.026922208333334,1787,0xFF,0x00
11.026926833333333,1788,0x44,0xFF
11.026927833333334,1788,0xFF,0x00
11.026932458333333,1789,0x44,0xFF
11.026933458333334,1789,0xFF,0x00
11.026938083333333,1790,0x44,0xFF
11.026939083333334,1790,0xFF,0x00
11.026943708333333,1791,0x44,0xFF
11.026944708333334,1791,0xFF,0x00
11.026949333333333,1792,0x44,0xFF
11.026950333333334,1792,0xFF,0x00
11.026955083333334,1793,0x44,0xFF
11.026956083333333,1793,0xFF,0x00
11.026960708333334,1794,0x44,0xFF
11.026961708333333,1794,0xFF,0x00
11.026966333333334,1795,0x44,0xFF
11.026967333333333,1795,0xFF,0x00
11.026971958333334,1796,0x44,0xFF
11.026972958333333,1796,0xFF,0x00
11.026977583333334,1797,0x44,0xFF
11.026978583333333,1797,0xFF,0x00
11.026983333333334,1798,0x44,0xFF
11.026984333333333,1798,0xFF,0x00
11.026989083333333,1799,0x44,0xFF
11.026990083333333,1799,0xFF,0x00
11.026994708333334,1800,0x44,0xFF
11.026995708333333,1800,0xFF,0x00
11.027000458333333,1801,0x44,0xFF
11.027001458333332,1801,0xFF,0x00
11.027006083333333,1802,0x44,0xFF
11.027007083333332,1802,0xFF,0x00
11.027011708333333,1803,0x44,0xFF
11.027012708333332,1803,0xFF,0x00
11.027017333333333,1804,0x44,0xFF
11.027018333333332,1804,0xFF,0x00
11.027023083333333,1805,0x44,0xFF
11.027024083333334,1805,0xFF,0x00
11.027028708333333,1806,0x44,0xFF
11.027029708333334,1806,0xFF,0x00
11.027034333333333,1807,0x44,0xFF
11.027035333333334,1807,0xFF,0x00
11.027039958333333,1808,0x44,0xFF
11.027040958333334,1808,0xFF,0x00
11.027045583333333,1809,0x44,0xFF
11.027046583333334,1809,0xFF,0x00
11.027051333333333,1810,0x44,0xFF
11.027052333333334,1810,0xFF,0x00
11.027056958333333,1811,0x44,0xFF
11.027057958333334,1811,0xFF,0x00
11.027062583333333,1812,0x44,0xFF
11.027063583333334,1812,0xFF,0x00
11.027068208333333,1813,0x44,0xFF
11.027069208333334,1813,0xFF,0x00
11.027073833333333,1814,0x44,0xFF
11.027074833333334,1814,0xFF,0x00
11.027079583333334,1815,0x44,0xFF
11.027080583333333,1815,0xFF,0x00
11.027085208333334,1816,0x44,0xFF
11.027086208333333,1816,0xFF,0x00
11.027090833333334,1817,0x44,0xFF
11.027091833333333,1817,0xFF,0x00
11.027096458333334,1818,0x44,0xFF
11.027097458333333,1818,0xFF,0x00
11.027102208333334,1819,0x44,0xFF
11.027103208333333,1819,0xFF,0x00
11.027107833333334,1820,0x44,0xFF
11.027108833333333,1820,0xFF,0x00
11.027113583333334,1821,0x44,0xFF
11.027114583333333,1821,0xFF,0x00
11.027119208333334,1822,0x44,0xFF
11.027120208333333,1822,0xFF,0x00
11.027124833333334,1823,0x44,0xFF
11.027125833333333,1823,0xFF,0x00
11.027130458333334,1824,0x44,0xFF
11.027131458333333,1824,0xFF,0x00
11.027136083333334,1825,0x44,0xFF
11.027137083333333,1825,0xFF,0x00
11.027141708333334,1826,0x44,0xFF
11.027142708333333,1826,0xFF,0x00
11.027147333333334,1827,0x44,0xFF
11.027148333333333,1827,0xFF,0x00
11.027153083333333,1828,0x44,0xFF
11.027154083333333,1828,0xFF,0x00
11.027158708333333,1829,0x44,0xFF
11.027159708333333,1829,0xFF,0x00
11.027164333333333,1830,0x44,0xFF
11.027165333333333,1830,0xFF,0x00
11.027169958333333,1831,0x44,0xFF
11.027170958333333,1831,0xFF,0x00
11.027175583333333,1832,0x44,0xFF
11.027176583333333,1832,0xFF,0x00
11.027181208333333,1833,0x44,0xFF
11.027182208333333,1833,0xFF,0x00
11.027186833333333,1834,0x44,0xFF
11.027187833333333,1834,0xFF,0x00
11.027192500000000,1835,0x44,0xFF
11.027193499999999,1835,0xFF,0x00
11.027198125000000,1836,0x44,0xFF
11.027199124999999,1836,0xFF,0x00
11.027203750000000,1837,0x44,0xFF
11.027204749999999,1837,0xFF,0x00
11.027209375000000,1838,0x44,0xFF
11.027210374999999,1838,0xFF,0x00
11.027215125000000,1839,0x44,0xFF
11.027216125000001,1839,0xFF,0x00
11.027220750000000,1840,0x44,0xFF
11.027221750000001,1840,0xFF,0x00
11.027226375000000,1841,0x44,0xFF
11.027227375000001,1841,0xFF,0x00
11.027232000000000,1842,0x44,0xFF
11.027233000000001,1842,0xFF,0x00
11.027237625000000,1843,0x44,0xFF
11.027238625000001,1843,0xFF,0x00
11.027243374999999,1844,0x44,0xFF
11.027244375000000,1844,0xFF,0x00
11.027249125000001,1845,0x44,0xFF
11.027250125000000,1845,0xFF,0x00
11.027254750000001,1846,0x44,0xFF
11.027255750000000,1846,0xFF,0x00
11.027260500000001,1847,0x44,0xFF
11.027261500000000,1847,0xFF,0x00
11.027266125000001,1848,0x44,0xFF
11.027267125000000,1848,0xFF,0x00
11.027271750000001,1849,0x44,0xFF
11.027272750000000,1849,0xFF,0x00
11.027277375000001,1850,0x44,0xFF
11.027278375000000,1850,0xFF,0x00
11.027283125000000,1851,0x44,0xFF
11.027284125000000,1851,0xFF,0x00
11.027288750000000,1852,0x44,0xFF
11.027289750000000,1852,0xFF,0x00
11.027294375000000,1853,0x44,0xFF
11.027295375000000,1853,0xFF,0x00
11.027300000000000,1854,0x44,0xFF
11.027301000000000,1854,0xFF,0x00
11.027305625000000,1855,0x44,0xFF
11.027306625000000,1855,0xFF,0x00
11.027311250000000,1856,0x44,0xFF
11.027312250000000,1856,0xFF,0x00
11.027316875000000,1857,0x44,0xFF
11.027317875000000,1857,0xFF,0x00
11.027322500000000,1858,0x44,0xFF
11.027323500000000,1858,0xFF,0x00
11.027328125000000,1859,0x44,0xFF
11.027329125000000,1859,0xFF,0x00
11.027333875000000,1860,0x44,0xFF
11.027334874999999,1860,0xFF,0x00
11.027339625000000,1861,0x44,0xFF
11.027340625000001,1861,0xFF,0x00
11.027345250000000,1862,0x44,0xFF
11.027346250000001,1862,0xFF,0x00
11.027350999999999,1863,0x44,0xFF
11.027352000000000,1863,0xFF,0x00
11.027356749999999,1864,0x44,0xFF
11.027357750000000,1864,0xFF,0x00
11.027362374999999,1865,0x44,0xFF
11.027363375000000,1865,0xFF,0x00
11.027367999999999,1866,0x44,0xFF
11.027369000000000,1866,0xFF,0x00
11.027373624999999,1867,0x44,0xFF
11.027374625000000,1867,0xFF,0x00
11.027379249999999,1868,0x44,0xFF
11.027380250000000,1868,0xFF,0x00
11.027384874999999,1869,0x44,0xFF
11.027385875000000,1869,0xFF,0x00
11.027390499999999,1870,0x44,0xFF
11.027391500000000,1870,0xFF,0x00
11.027396124999999,1871,0x44,0xFF
11.027397125000000,1871,0xFF,0x00
11.027401749999999,1872,0x44,0xFF
11.027402750000000,1872,0xFF,0x00
11.027407374999999,1873,0x44,0xFF
11.027408375000000,1873,0xFF,0x00
11.027413125000001,1874,0x44,0xFF
11.027414125000000,1874,0xFF,0x00
11.027418750000001,1875,0x44,0xFF
11.027419750000000,1875,0xFF,0x00
11.027424375000001,1876,0x44,0xFF
11.027425375000000,1876,0xFF,0x00
11.027430000000001,1877,0x44,0xFF
11.027431000000000,1877,0xFF,0x00
11.027435625000001,1878,0x44,0xFF
11.027436625000000,1878,0xFF,0x00
11.027441250000001,1879,0x44,0xFF
11.027442250000000,1879,0xFF,0x00
11.027446875000001,1880,0x44,0xFF
11.027447875000000,1880,0xFF,0x00
11.027452500000001,1881,0x44,0xFF
11.027453500000000,1881,0xFF,0x00
11.027458125000001,1882,0x44,0xFF
11.027459125000000,1882,0xFF,0x00
11.027463750000001,1883,0x44,0xFF
11.027464750000000,1883,0xFF,0x00
11.027469375000001,1884,0x44,0xFF
11.027470375000000,1884,0xFF,0x00
11.027475125000000,1885,0x44,0xFF
11.027476125000000,1885,0xFF,0x00
11.027480750000000,1886,0x44,0xFF
11.027481750000000,1886,0xFF,0x00
11.027486375000001,1887,0x44,0xFF
11.027487375000000,1887,0xFF,0x00
11.027492000000001,1888,0x44,0xFF
11.027493000000000,1888,0xFF,0x00
11.027497625000001,1889,0x44,0xFF
11.027498625000000,1889,0xFF,0x00
11.027503375000000,1890,0x44,0xFF
11.027504374999999,1890,0xFF,0x00
11.027509125000000,1891,0x44,0xFF
11.027510124999999,1891,0xFF,0x00
11.027514750000000,1892,0x44,0xFF
11.027515749999999,1892,0xFF,0x00
11.027520500000000,1893,0x44,0xFF
11.027521500000001,1893,0xFF,0x00
11.027526125000000,1894,0x44,0xFF
11.027527125000001,1894,0xFF,0x00
11.027531750000000,1895,0x44,0xFF
11.027532750000001,1895,0xFF,0x00
11.027537416666666,1896,0x44,0xFF
11.027538416666667,1896,0xFF,0x00
11.027543166666666,1897,0x44,0xFF
11.027544166666667,1897,0xFF,0x00
11.027548791666666,1898,0x44,0xFF
11.027549791666667,1898,0xFF,0x00
11.027554416666666,1899,0x44,0xFF
11.027555416666667,1899,0xFF,0x00
11.027560041666666,1900,0x44,0xFF
11.027561041666667,1900,0xFF,0x00
11.027565666666666,1901,0x44,0xFF
11.027566666666667,1901,0xFF,0x00
11.027571291666666,1902,0x44,0xFF
11.027572291666667,1902,0xFF,0x00
11.027576916666666,1903,0x44,0xFF
11.027577916666667,1903,0xFF,0x00
11.027582541666666,1904,0x44,0xFF
11.027583541666667,1904,0xFF,0x00
11.027588166666666,1905,0x44,0xFF
11.027589166666667,1905,0xFF,0x00
11.027593791666666,1906,0x44,0xFF
11.027594791666667,1906,0xFF,0x00
11.027599416666666,1907,0x44,0xFF
11.027600416666667,1907,0xFF,0x00
11.027605166666667,1908,0x44,0xFF
11.027606166666667,1908,0xFF,0x00
11.027610791666667,1909,0x44,0xFF
11.027611791666667,1909,0xFF,0x00
11.027616416666667,1910,0x44,0xFF
11.027617416666667,1910,0xFF,0x00
11.027622041666667,1911,0x44,0xFF
11.027623041666667,1911,0xFF,0x00
11.027627666666667,1912,0x44,0xFF
11.027628666666667,1912,0xFF,0x00
11.027633416666667,1913,0x44,0xFF
11.027634416666666,1913,0xFF,0x00
11.027639166666667,1914,0x44,0xFF
11.027640166666666,1914,0xFF,0x00
11.027644791666667,1915,0x44,0xFF
11.027645791666666,1915,0xFF,0x00
11.027650541666667,1916,0x44,0xFF
11.027651541666666,1916,0xFF,0x00
11.027656166666667,1917,0x44,0xFF
11.027657166666666,1917,0xFF,0x00
11.027661791666667,1918,0x44,0xFF
11.027662791666666,1918,0xFF,0x00
11.027667416666667,1919,0x44,0xFF
11.027668416666666,1919,0xFF,0x00
11.027673166666666,1920,0x44,0xFF
11.027674166666667,1920,0xFF,0x00
11.027678791666666,1921,0x44,0xFF
11.027679791666667,1921,0xFF,0x00
11.027684416666666,1922,0x44,0xFF
11.027685416666667,1922,0xFF,0x00
11.027690041666666,1923,0x44,0xFF
11.027691041666667,1923,0xFF,0x00
11.027695666666666,1924,0x44,0xFF
11.027696666666667,1924,0xFF,0x00
11.027701291666666,1925,0x44,0xFF
11.027702291666667,1925,0xFF,0x00
11.027706916666666,1926,0x44,0xFF
11.027707916666667,1926,0xFF,0x00
11.027712541666666,1927,0x44,0xFF
11.027713541666667,1927,0xFF,0x00
11.027718166666666,1928,0x44,0xFF
11.027719166666667,1928,0xFF,0x00
11.027723791666666,1929,0x44,0xFF
11.027724791666667,1929,0xFF,0x00
11.027729416666666,1930,0x44,0xFF
11.027730416666667,1930,0xFF,0x00
11.027735166666666,1931,0x44,0xFF
11.027736166666667,1931,0xFF,0x00
11.027740791666666,1932,0x44,0xFF
11.027741791666667,1932,0xFF,0x00
11.027746416666666,1933,0x44,0xFF
11.027747416666667,1933,0xFF,0x00
11.027752041666666,1934,0x44,0xFF
11.027753041666667,1934,0xFF,0x00
11.027757666666666,1935,0x44,0xFF
11.027758666666667,1935,0xFF,0x00
11.027763416666666,1936,0x44,0xFF
11.027764416666667,1936,0xFF,0x00
11.027769166666667,1937,0x44,0xFF
11.027770166666667,1937,0xFF,0x00
11.027774791666667,1938,0x44,0xFF
11.027775791666667,1938,0xFF,0x00
11.027780541666667,1939,0x44,0xFF
11.027781541666666,1939,0xFF,0x00
11.027786166666667,1940,0x44,0xFF
11.027787166666666,1940,0xFF,0x00
11.027791791666667,1941,0x44,0xFF
11.027792791666666,1941,0xFF,0x00
11.027797416666667,1942,0x44,0xFF
11.027798416666666,1942,0xFF,0x00
11.027803166666667,1943,0x44,0xFF
11.027804166666666,1943,0xFF,0x00
11.027808791666667,1944,0x44,0xFF
11.027809791666666,1944,0xFF,0x00
11.027814416666667,1945,0x44,0xFF
11.027815416666666,1945,0xFF,0x00
11.027820041666667,1946,0x44,0xFF
11.027821041666666,1946,0xFF,0x00
11.027825666666667,1947,0x44,0xFF
11.027826666666666,1947,0xFF,0x00
11.027831291666667,1948,0x44,0xFF
11.027832291666666,1948,0xFF,0x00
11.027836916666667,1949,0x44,0xFF
11.027837916666666,1949,0xFF,0x00
11.027842541666667,1950,0x44,0xFF
11.027843541666666,1950,0xFF,0x00
11.027848166666667,1951,0x44,0xFF
11.027849166666666,1951,0xFF,0x00
11.027853791666667,1952,0x44,0xFF
11.027854791666666,1952,0xFF,0x00
11.027859416666667,1953,0x44,0xFF
11.027860416666666,1953,0xFF,0x00
11.027865166666666,1954,0x44,0xFF
11.027866166666668,1954,0xFF,0x00
11.027870791666667,1955,0x44,0xFF
11.027871791666668,1955,0xFF,0x00
11.027876416666667,1956,0x44,0xFF
11.027877458333334,1956,0xFF,0x00
11.027882083333333,1957,0x44,0xFF
11.027883083333334,1957,0xFF,0x00
11.027887708333333,1958,0x44,0xFF
11.027888708333334,1958,0xFF,0x00
11.027893458333333,1959,0x44,0xFF
11.027894458333334,1959,0xFF,0x00
11.027899208333332,1960,0x44,0xFF
11.027900208333334,1960,0xFF,0x00
11.027904833333332,1961,0x44,0xFF
11.027905833333334,1961,0xFF,0x00
11.027910583333334,1962,0x44,0xFF
11.027911583333333,1962,0xFF,0x00
11.027916208333334,1963,0x44,0xFF
11.027917208333333,1963,0xFF,0x00
11.027921833333334,1964,0x44,0xFF
11.027922833333333,1964,0xFF,0x00
11.027927458333334,1965,0x44,0xFF
11.027928458333333,1965,0xFF,0x00
11.027933208333334,1966,0x44,0xFF
11.027934208333333,1966,0xFF,0x00
11.027938833333334,1967,0x44,0xFF
11.027939833333333,1967,0xFF,0x00
11.027944458333334,1968,0x44,0xFF
11.027945458333333,1968,0xFF,0x00
11.027950083333334,1969,0x44,0xFF
11.027951083333333,1969,0xFF,0x00
11.027955708333334,1970,0x44,0xFF
11.027956708333333,1970,0xFF,0x00
11.027961333333334,1971,0x44,0xFF
11.027962333333333,1971,0xFF,0x00
11.027966958333334,1972,0x44,0xFF
11.027967958333333,1972,0xFF,0x00
11.027972583333334,1973,0x44,0xFF
11.027973583333333,1973,0xFF,0x00
11.027978208333334,1974,0x44,0xFF
11.027979208333333,1974,0xFF,0x00
11.027983833333334,1975,0x44,0xFF
11.027984833333333,1975,0xFF,0x00
11.027989458333334,1976,0x44,0xFF
11.027990458333333,1976,0xFF,0x00
11.027995208333333,1977,0x44,0xFF
11.027996208333333,1977,0xFF,0x00
11.028000833333333,1978,0x44,0xFF
11.028001833333333,1978,0xFF,0x00
11.028006458333333,1979,0x44,0xFF
11.028007458333333,1979,0xFF,0x00
11.028012083333333,1980,0x44,0xFF
11.028013083333333,1980,0xFF,0x00
11.028017708333334,1981,0x44,0xFF
11.028018708333333,1981,0xFF,0x00
11.028023458333333,1982,0x44,0xFF
11.028024458333332,1982,0xFF,0x00
11.028029208333333,1983,0x44,0xFF
11.028030208333334,1983,0xFF,0x00
11.028034833333333,1984,0x44,0xFF
11.028035833333334,1984,0xFF,0x00
11.028040583333333,1985,0x44,0xFF
11.028041583333334,1985,0xFF,0x00
11.028046208333333,1986,0x44,0xFF
11.028047208333334,1986,0xFF,0x00
11.028051833333333,1987,0x44,0xFF
11.028052833333334,1987,0xFF,0x00
11.028057458333333,1988,0x44,0xFF
11.028058458333334,1988,0xFF,0x00
11.028063208333334,1989,0x44,0xFF
11.028064208333333,1989,0xFF,0x00
11.028068833333334,1990,0x44,0xFF
11.028069833333333,1990,0xFF,0x00
11.028074458333334,1991,0x44,0xFF
11.028075458333333,1991,0xFF,0x00
11.028080083333334,1992,0x44,0xFF
11.028081083333333,1992,0xFF,0x00
11.028085708333334,1993,0x44,0xFF
11.028086708333333,1993,0xFF,0x00
11.028091333333334,1994,0x44,0xFF
11.028092333333333,1994,0xFF,0x00
11.028096958333334,1995,0x44,0xFF
11.028097958333333,1995,0xFF,0x00
11.028102583333334,1996,0x44,0xFF
11.028103583333333,1996,0xFF,0x00
11.028108208333334,1997,0x44,0xFF
11.028109208333333,1997,0xFF,0x00
11.028113833333334,1998,0x44,0xFF
11.028114833333333,1998,0xFF,0x00
11.028119458333334,1999,0x44,0xFF
11.028120458333333,1999,0xFF,0x00
11.028125208333334,2000,0x44,0xFF
11.028126208333333,2000,0xFF,0x00
11.028130833333334,2001,0x44,0xFF
11.028131833333333,2001,0xFF,0x00
11.028136458333334,2002,0x44,0xFF
11.028137458333333,2002,0xFF,0x00
11.028142083333334,2003,0x44,0xFF
11.028143083333333,2003,0xFF,0x00
11.028147708333334,2004,0x44,0xFF
11.028148708333333,2004,0xFF,0x00
11.028153458333334,2005,0x44,0xFF
11.028154458333333,2005,0xFF,0x00
11.028159208333333,2006,0x44,0xFF
11.028160208333333,2006,0xFF,0x00
11.028164833333333,2007,0x44,0xFF
11.028165833333333,2007,0xFF,0x00
11.028170583333333,2008,0x44,0xFF
11.028171583333334,2008,0xFF,0x00
11.028176208333333,2009,0x44,0xFF
11.028177208333334,2009,0xFF,0x00
11.028181833333333,2010,0x44,0xFF
11.028182833333334,2010,0xFF,0x00
11.028187458333333,2011,0x44,0xFF
11.028188458333334,2011,0xFF,0x00
11.028193208333333,2012,0x44,0xFF
11.028194208333334,2012,0xFF,0x00
11.028198833333333,2013,0x44,0xFF
11.028199833333334,2013,0xFF,0x00
11.028204458333333,2014,0x44,0xFF
11.028205458333334,2014,0xFF,0x00
11.028210083333333,2015,0x44,0xFF
11.028211083333334,2015,0xFF,0x00
11.028215708333333,2016,0x44,0xFF
11.028216708333334,2016,0xFF,0x00
11.028221374999999,2017,0x44,0xFF
11.028222375000000,2017,0xFF,0x00
11.028226999999999,2018,0x44,0xFF
11.028228000000000,2018,0xFF,0x00
11.028232624999999,2019,0x44,0xFF
11.028233625000000,2019,0xFF,0x00
11.028238249999999,2020,0x44,0xFF
11.028239250000000,2020,0xFF,0x00
11.028243874999999,2021,0x44,0xFF
11.028244875000000,2021,0xFF,0x00
11.028249499999999,2022,0x44,0xFF
11.028250500000000,2022,0xFF,0x00
11.028255250000001,2023,0x44,0xFF
11.028256250000000,2023,0xFF,0x00
11.028260875000001,2024,0x44,0xFF
11.028261875000000,2024,0xFF,0x00
11.028266500000001,2025,0x44,0xFF
11.028267500000000,2025,0xFF,0x00
11.028272125000001,2026,0x44,0xFF
11.028273125000000,2026,0xFF,0x00
11.028277750000001,2027,0x44,0xFF
11.028278750000000,2027,0xFF,0x00
11.028283500000001,2028,0x44,0xFF
11.028284500000000,2028,0xFF,0x00
11.028289250000000,2029,0x44,0xFF
11.028290250000000,2029,0xFF,0x00
11.028294875000000,2030,0x44,0xFF
11.028295875000000,2030,0xFF,0x00
11.028300625000000,2031,0x44,0xFF
11.028301624999999,2031,0xFF,0x00
11.028306250000000,2032,0x44,0xFF
11.028307249999999,2032,0xFF,0x00
11.028311875000000,2033,0x44,0xFF
11.028312874999999,2033,0xFF,0x00
11.028317500000000,2034,0x44,0xFF
11.028318499999999,2034,0xFF,0x00
11.028323250000000,2035,0x44,0xFF
11.028324250000001,2035,0xFF,0x00
11.028328875000000,2036,0x44,0xFF
11.028329875000001,2036,0xFF,0x00
11.028334500000000,2037,0x44,0xFF
11.028335500000001,2037,0xFF,0x00
11.028340125000000,2038,0x44,0xFF
11.028341125000001,2038,0xFF,0x00
11.028345750000000,2039,0x44,0xFF
11.028346750000001,2039,0xFF,0x00
11.028351375000000,2040,0x44,0xFF
11.028352375000001,2040,0xFF,0x00
11.028357000000000,2041,0x44,0xFF
11.028358000000001,2041,0xFF,0x00
11.028362625000000,2042,0x44,0xFF
11.028363625000001,2042,0xFF,0x00
11.028368250000000,2043,0x44,0xFF
11.028369250000001,2043,0xFF,0x00
11.028373875000000,2044,0x44,0xFF
11.028374875000001,2044,0xFF,0x00
11.028379500000000,2045,0x44,0xFF
11.028380500000001,2045,0xFF,0x00
11.028385249999999,2046,0x44,0xFF
11.028386250000001,2046,0xFF,0x00
11.028390874999999,2047,0x44,0xFF
11.028391875000001,2047,0xFF,0x00
11.028396499999999,2048,0x44,0xFF
11.028397500000001,2048,0xFF,0x00
11.028402125000000,2049,0x44,0xFF
11.028403125000001,2049,0xFF,0x00
11.028407750000000,2050,0x44,0xFF
11.028408750000001,2050,0xFF,0x00
11.028413499999999,2051,0x44,0xFF
11.028414500000000,2051,0xFF,0x00
11.028419250000001,2052,0x44,0xFF
11.028420250000000,2052,0xFF,0x00
11.028424875000001,2053,0x44,0xFF
11.028425875000000,2053,0xFF,0x00
11.028430625000000,2054,0x44,0xFF
11.028431625000000,2054,0xFF,0x00
11.028436250000000,2055,0x44,0xFF
11.028437250000000,2055,0xFF,0x00
11.028441875000000,2056,0x44,0xFF
11.028442875000000,2056,0xFF,0x00
11.028447500000000,2057,0x44,0xFF
11.028448500000000,2057,0xFF,0x00
11.028453250000000,2058,0x44,0xFF
11.028454249999999,2058,0xFF,0x00
11.028458875000000,2059,0x44,0xFF
11.028459874999999,2059,0xFF,0x00
11.028464500000000,2060,0x44,0xFF
11.028465499999999,2060,0xFF,0x00
11.028470125000000,2061,0x44,0xFF
11.028471124999999,2061,0xFF,0x00
11.028475750000000,2062,0x44,0xFF
11.028476749999999,2062,0xFF,0x00
11.028481375000000,2063,0x44,0xFF
11.028482374999999,2063,0xFF,0x00
11.028487000000000,2064,0x44,0xFF
11.028487999999999,2064,0xFF,0x00
11.028492625000000,2065,0x44,0xFF
11.028493624999999,2065,0xFF,0x00
11.028498250000000,2066,0x44,0xFF
11.028499249999999,2066,0xFF,0x00
11.028503875000000,2067,0x44,0xFF
11.028504874999999,2067,0xFF,0x00
11.028509500000000,2068,0x44,0xFF
11.028510499999999,2068,0xFF,0x00
11.028515250000000,2069,0x44,0xFF
11.028516249999999,2069,0xFF,0x00
11.028520875000000,2070,0x44,0xFF
11.028521874999999,2070,0xFF,0x00
11.028526500000000,2071,0x44,0xFF
11.028527499999999,2071,0xFF,0x00
11.028532125000000,2072,0x44,0xFF
11.028533124999999,2072,0xFF,0x00
11.028537750000000,2073,0x44,0xFF
11.028538749999999,2073,0xFF,0x00
11.028543500000000,2074,0x44,0xFF
11.028544500000001,2074,0xFF,0x00
11.028549249999999,2075,0x44,0xFF
11.028550250000000,2075,0xFF,0x00
11.028554874999999,2076,0x44,0xFF
11.028555875000000,2076,0xFF,0x00
11.028560625000001,2077,0x44,0xFF
11.028561625000000,2077,0xFF,0x00
11.028566291666667,2078,0x44,0xFF
11.028567291666667,2078,0xFF,0x00
11.028571916666667,2079,0x44,0xFF
11.028572916666667,2079,0xFF,0x00
11.028577541666667,2080,0x44,0xFF
11.028578541666667,2080,0xFF,0x00
